Battery_ID,Temperature,Voltage,Current,Internal_Resistance,Charge_Time,Discharge_Time,SOC,SOH,DOD,Ambient_Humidity,RUL
1,38.96,3.43,1.33,0.069,51,127,96.61,96.61,3.39,45.15,9661
1,20.47,3.03,1.62,0.122,64,121,96.6,96.6,3.4,48.56,9660
1,29.39,3.14,1.31,0.1,57,117,96.59,96.59,3.41,54.88,9659
1,37.09,3.19,1.3,0.126,69,111,96.58,96.58,3.42,43.42,9658
1,29.33,3.26,1.08,0.113,51,122,96.57,96.57,3.43,40.84,9657
1,35.98,3.67,1.24,0.057,52,130,96.56,96.56,3.44,47.37,9656
1,22.87,3.75,1.17,0.098,58,110,96.55,96.55,3.45,46.79,9655
1,37.86,3.81,1.15,0.15,52,127,96.54,96.54,3.46,53.82,9654
1,37.87,3.52,1.64,0.132,65,113,96.53,96.53,3.47,42.52,9653
1,26.24,3.35,1.21,0.107,55,115,96.52,96.52,3.48,34.86,9652
1,31.84,3.6,1.41,0.148,65,126,96.51,96.51,3.49,51.59,9651
1,38.11,3.79,1.42,0.073,58,113,96.5,96.5,3.5,47.7,9650
1,23.03,3.34,1.9,0.064,63,116,96.49,96.49,3.51,50.38,9649
1,35.42,3.41,1.46,0.083,54,120,96.48,96.48,3.52,34.19,9648
1,20.48,3.86,1.63,0.102,61,126,96.47,96.47,3.53,49.22,9647
1,29.95,3.83,1.17,0.068,50,124,96.46,96.46,3.54,50.38,9646
1,37.52,3.1,1.75,0.145,56,130,96.45,96.45,3.55,44.97,9645
1,33.42,4.0,1.33,0.113,58,121,96.44,96.44,3.56,48.03,9644
1,20.46,3.26,1.86,0.143,60,121,96.43,96.43,3.57,55.94,9643
1,23.46,3.77,1.13,0.066,61,120,96.42,96.42,3.58,48.36,9642
1,38.68,3.14,1.69,0.142,53,129,96.41,96.41,3.59,50.97,9641
1,33.16,4.17,1.44,0.07,66,116,96.4,96.4,3.6,43.08,9640
1,37.13,3.09,1.29,0.123,54,129,96.39,96.39,3.61,40.62,9639
1,37.39,3.92,1.86,0.082,53,112,96.38,96.38,3.62,55.92,9638
1,20.36,3.54,1.31,0.066,68,115,96.37,96.37,3.63,42.32,9637
1,30.32,3.85,1.65,0.092,58,111,96.36,96.36,3.64,33.13,9636
1,21.7,3.85,1.75,0.074,69,112,96.35,96.35,3.65,57.21,9635
1,39.36,3.98,1.43,0.116,69,130,96.34,96.34,3.66,40.11,9634
1,23.8,3.77,1.27,0.136,64,112,96.33,96.33,3.67,35.32,9633
1,36.64,3.1,1.57,0.066,65,116,96.32,96.32,3.68,56.42,9632
1,36.62,3.27,1.74,0.134,65,110,96.31,96.31,3.69,48.38,9631
1,20.7,3.78,1.29,0.118,66,127,96.3,96.3,3.7,47.84,9630
1,26.05,3.37,1.86,0.089,64,123,96.29,96.29,3.71,58.0,9629
1,27.92,3.71,1.15,0.126,62,119,96.28,96.28,3.72,45.28,9628
1,30.77,3.03,1.35,0.055,59,128,96.27,96.27,3.73,50.58,9627
1,30.06,3.68,1.37,0.127,61,115,96.26,96.26,3.74,45.84,9626
1,29.46,3.89,1.72,0.089,65,115,96.25,96.25,3.75,54.42,9625
1,30.36,3.87,1.71,0.052,70,127,96.24,96.24,3.76,42.82,9624
1,25.54,3.65,1.98,0.118,58,125,96.23,96.23,3.77,55.5,9623
1,37.81,3.33,1.84,0.059,53,117,96.22,96.22,3.78,58.4,9622
1,33.95,3.19,1.84,0.059,51,122,96.21,96.21,3.79,49.61,9621
1,36.65,3.68,1.98,0.138,54,120,96.2,96.2,3.8,39.43,9620
1,28.59,3.91,1.44,0.058,53,123,96.19,96.19,3.81,48.4,9619
1,38.41,3.38,1.19,0.058,56,130,96.18,96.18,3.82,57.63,9618
1,33.4,3.73,1.27,0.116,61,114,96.17,96.17,3.83,57.03,9617
1,23.05,3.6,1.93,0.112,57,112,96.16,96.16,3.84,46.77,9616
1,22.51,3.68,1.86,0.117,68,125,96.15,96.15,3.85,49.12,9615
1,33.26,4.19,1.51,0.135,58,128,96.14,96.14,3.86,30.96,9614
1,32.4,3.84,1.92,0.085,54,110,96.13,96.13,3.87,49.48,9613
1,38.95,3.5,1.04,0.106,50,116,96.12,96.12,3.88,30.59,9612
1,25.21,3.64,1.83,0.113,69,114,96.11,96.11,3.89,44.63,9611
1,22.34,3.45,1.47,0.141,70,122,96.1,96.1,3.9,58.74,9610
1,21.92,4.17,1.23,0.145,69,114,96.09,96.09,3.91,44.29,9609
1,33.83,3.6,1.85,0.059,67,112,96.08,96.08,3.92,52.37,9608
1,35.31,3.52,1.66,0.079,63,115,96.07,96.07,3.93,55.46,9607
1,33.23,4.14,1.75,0.088,69,127,96.06,96.06,3.94,31.6,9606
1,27.67,3.76,1.73,0.101,55,126,96.05,96.05,3.95,34.07,9605
1,38.01,3.59,1.62,0.125,61,124,96.04,96.04,3.96,39.37,9604
1,30.15,3.95,1.59,0.087,68,112,96.03,96.03,3.97,59.82,9603
1,39.98,3.99,1.99,0.085,65,129,96.02,96.02,3.98,31.4,9602
1,24.23,3.91,1.44,0.056,54,122,96.01,96.01,3.99,34.0,9601
1,26.33,3.91,1.26,0.091,54,121,96.0,96.0,4.0,42.61,9600
1,24.47,4.14,1.43,0.14,69,110,95.99,95.99,4.01,58.67,9599
1,34.96,3.78,1.68,0.12,56,114,95.98,95.98,4.02,40.05,9598
1,24.33,3.23,1.18,0.128,63,123,95.97,95.97,4.03,45.83,9597
1,35.79,3.35,1.18,0.098,65,128,95.96,95.96,4.04,47.29,9596
1,37.49,3.04,1.97,0.13,52,118,95.95,95.95,4.05,31.35,9595
1,33.2,3.78,1.39,0.062,68,111,95.94,95.94,4.06,53.92,9594
1,22.3,3.2,1.18,0.086,54,116,95.93,95.93,4.07,55.78,9593
1,22.31,3.06,1.53,0.084,58,110,95.92,95.92,4.08,45.03,9592
1,26.12,3.13,1.12,0.14,67,122,95.91,95.91,4.09,51.15,9591
1,34.31,3.74,1.4,0.1,56,115,95.9,95.9,4.1,52.53,9590
1,39.8,3.18,1.14,0.051,69,120,95.89,95.89,4.11,48.22,9589
1,31.87,3.43,1.84,0.064,65,111,95.88,95.88,4.12,38.15,9588
1,38.35,3.51,1.17,0.071,58,121,95.87,95.87,4.13,47.63,9587
1,36.78,3.57,1.47,0.101,63,115,95.86,95.86,4.14,31.84,9586
1,28.82,4.01,1.09,0.084,52,117,95.85,95.85,4.15,56.78,9585
1,38.31,3.59,1.8,0.065,60,130,95.84,95.84,4.16,35.69,9584
1,35.73,3.53,1.11,0.094,52,117,95.83,95.83,4.17,47.43,9583
1,36.67,4.19,1.48,0.083,68,117,95.82,95.82,4.18,43.25,9582
1,21.31,3.07,1.04,0.085,52,130,95.81,95.81,4.19,40.76,9581
1,21.13,4.12,1.01,0.089,58,118,95.8,95.8,4.2,32.28,9580
1,23.01,4.16,1.43,0.063,52,127,95.79,95.79,4.21,48.35,9579
1,21.54,3.6,1.33,0.078,56,112,95.78,95.78,4.22,41.44,9578
1,38.05,3.44,1.83,0.144,50,111,95.77,95.77,4.23,42.47,9577
1,37.46,3.22,1.55,0.086,54,121,95.76,95.76,4.24,45.06,9576
1,23.82,3.53,1.87,0.106,68,127,95.75,95.75,4.25,37.64,9575
1,34.97,3.85,1.89,0.053,67,123,95.74,95.74,4.26,57.96,9574
1,38.4,3.87,1.03,0.131,52,116,95.73,95.73,4.27,48.7,9573
1,37.08,3.28,1.52,0.071,61,113,95.72,95.72,4.28,36.29,9572
1,35.49,4.11,1.51,0.083,59,115,95.71,95.71,4.29,49.9,9571
1,26.71,3.02,1.14,0.052,51,114,95.7,95.7,4.3,50.23,9570
1,23.46,3.94,1.26,0.104,59,120,95.69,95.69,4.31,53.98,9569
1,33.85,4.1,1.43,0.078,67,114,95.68,95.68,4.32,49.54,9568
1,32.01,3.8,1.63,0.081,61,117,95.67,95.67,4.33,37.76,9567
1,34.66,3.62,1.75,0.138,55,119,95.66,95.66,4.34,49.75,9566
1,35.73,3.26,1.74,0.085,56,124,95.65,95.65,4.35,51.72,9565
1,23.74,3.68,1.18,0.086,57,115,95.64,95.64,4.36,41.93,9564
1,34.33,3.07,1.23,0.06,69,122,95.63,95.63,4.37,31.13,9563
1,37.1,3.56,1.29,0.122,53,128,95.62,95.62,4.38,45.38,9562
1,22.04,3.11,1.1,0.066,58,120,95.61,95.61,4.39,50.39,9561
1,35.45,3.98,1.91,0.08,52,111,95.6,95.6,4.4,48.96,9560
1,27.91,4.0,1.62,0.101,63,130,95.59,95.59,4.41,48.16,9559
1,22.15,4.17,1.97,0.078,58,112,95.58,95.58,4.42,40.4,9558
1,36.59,3.3,1.5,0.114,50,111,95.57,95.57,4.43,32.84,9557
1,34.7,3.29,1.11,0.096,52,125,95.56,95.56,4.44,44.44,9556
1,37.95,3.33,1.5,0.114,53,129,95.55,95.55,4.45,41.1,9555
1,21.62,3.31,1.16,0.076,55,115,95.54,95.54,4.46,58.72,9554
1,25.25,3.42,1.28,0.07,65,114,95.53,95.53,4.47,44.0,9553
1,31.1,4.16,1.63,0.112,59,115,95.52,95.52,4.48,44.55,9552
1,28.35,3.53,1.28,0.077,54,128,95.51,95.51,4.49,37.73,9551
1,39.13,3.53,1.61,0.122,56,118,95.5,95.5,4.5,55.09,9550
1,20.78,3.25,1.44,0.149,52,128,95.49,95.49,4.51,34.78,9549
1,39.6,3.01,1.84,0.107,67,120,95.48,95.48,4.52,39.78,9548
1,28.22,3.04,1.82,0.136,53,115,95.47,95.47,4.53,40.93,9547
1,25.41,3.16,1.81,0.111,68,123,95.46,95.46,4.54,40.72,9546
1,28.49,3.89,1.18,0.068,67,127,95.45,95.45,4.55,51.55,9545
1,34.98,4.08,1.01,0.056,54,120,95.44,95.44,4.56,57.37,9544
1,30.76,4.03,1.1,0.061,52,127,95.43,95.43,4.57,51.55,9543
1,30.92,3.1,1.23,0.056,52,117,95.42,95.42,4.58,48.51,9542
1,36.56,3.33,1.93,0.091,50,111,95.41,95.41,4.59,54.61,9541
1,26.11,3.03,1.38,0.079,59,124,95.4,95.4,4.6,52.65,9540
1,28.09,3.71,1.28,0.137,50,114,95.39,95.39,4.61,43.38,9539
1,25.73,3.8,1.27,0.099,64,117,95.38,95.38,4.62,51.36,9538
1,32.59,3.19,1.34,0.148,51,111,95.37,95.37,4.63,55.33,9537
1,38.83,3.07,1.39,0.122,66,121,95.36,95.36,4.64,59.06,9536
1,26.26,3.16,1.64,0.052,60,117,95.35,95.35,4.65,38.83,9535
1,32.96,3.28,1.01,0.08,67,129,95.34,95.34,4.66,35.9,9534
1,32.27,3.02,1.97,0.063,54,122,95.33,95.33,4.67,53.44,9533
1,37.87,4.12,1.61,0.116,55,123,95.32,95.32,4.68,48.95,9532
1,36.32,3.31,1.84,0.056,68,125,95.31,95.31,4.69,36.35,9531
1,31.6,3.01,1.67,0.15,69,124,95.3,95.3,4.7,55.97,9530
1,30.91,3.79,1.48,0.086,62,117,95.29,95.29,4.71,53.45,9529
1,26.77,4.11,1.16,0.12,57,110,95.28,95.28,4.72,48.27,9528
1,24.12,3.47,1.52,0.145,59,120,95.27,95.27,4.73,57.64,9527
1,29.23,3.53,1.08,0.13,58,120,95.26,95.26,4.74,52.32,9526
1,30.05,4.14,1.9,0.121,59,126,95.25,95.25,4.75,34.61,9525
1,25.08,3.5,1.83,0.091,54,129,95.24,95.24,4.76,34.13,9524
1,32.19,3.31,1.92,0.122,54,112,95.23,95.23,4.77,37.9,9523
1,23.18,3.12,1.03,0.063,50,114,95.22,95.22,4.78,44.8,9522
1,28.65,3.29,1.04,0.054,52,128,95.21,95.21,4.79,53.69,9521
1,23.16,3.25,1.87,0.08,59,122,95.2,95.2,4.8,51.88,9520
1,24.05,3.33,1.58,0.13,67,123,95.19,95.19,4.81,47.59,9519
1,31.67,4.07,1.81,0.134,55,118,95.18,95.18,4.82,43.73,9518
1,21.84,3.29,1.52,0.074,67,112,95.17,95.17,4.83,59.82,9517
1,38.41,4.15,1.5,0.122,61,119,95.16,95.16,4.84,43.33,9516
1,28.63,3.74,1.12,0.096,62,119,95.15,95.15,4.85,30.74,9515
1,25.83,3.41,1.07,0.126,59,113,95.14,95.14,4.86,43.61,9514
1,26.26,4.17,1.86,0.106,51,111,95.13,95.13,4.87,37.52,9513
1,24.23,3.75,1.4,0.126,64,128,95.12,95.12,4.88,53.42,9512
1,26.27,3.97,1.54,0.081,50,119,95.11,95.11,4.89,37.59,9511
1,26.7,3.95,1.39,0.065,52,121,95.1,95.1,4.9,52.44,9510
1,28.15,3.9,1.77,0.084,63,126,95.09,95.09,4.91,56.43,9509
1,27.29,3.12,1.32,0.122,58,116,95.08,95.08,4.92,39.17,9508
1,22.87,3.59,1.93,0.148,66,110,95.07,95.07,4.93,53.83,9507
1,22.5,3.12,1.88,0.104,63,116,95.06,95.06,4.94,37.43,9506
1,30.56,3.38,1.06,0.119,65,115,95.05,95.05,4.95,55.48,9505
1,29.47,3.98,1.32,0.136,51,121,95.04,95.04,4.96,38.8,9504
1,34.31,3.47,1.07,0.089,54,122,95.03,95.03,4.97,53.55,9503
1,28.32,3.33,1.92,0.122,68,119,95.02,95.02,4.98,34.45,9502
1,29.06,4.1,1.78,0.085,62,120,95.01,95.01,4.99,38.81,9501
1,35.18,3.17,1.57,0.126,57,115,95.0,95.0,5.0,51.48,9500
1,28.34,4.17,1.75,0.051,68,129,94.99,94.99,5.01,49.57,9499
1,29.74,3.85,1.3,0.073,52,115,94.98,94.98,5.02,33.02,9498
1,33.27,3.26,1.47,0.053,62,129,94.97,94.97,5.03,50.85,9497
1,30.5,4.2,1.61,0.084,66,111,94.96,94.96,5.04,32.4,9496
1,38.35,4.16,1.97,0.072,56,125,94.95,94.95,5.05,55.09,9495
1,34.26,4.19,1.08,0.051,67,115,94.94,94.94,5.06,35.42,9494
1,23.77,3.61,1.4,0.108,52,119,94.93,94.93,5.07,58.6,9493
1,39.64,3.89,1.83,0.073,61,111,94.92,94.92,5.08,43.7,9492
1,29.21,3.76,1.89,0.083,58,117,94.91,94.91,5.09,56.28,9491
1,20.51,3.1,1.94,0.098,64,130,94.9,94.9,5.1,33.29,9490
1,39.71,4.11,1.97,0.105,57,130,94.89,94.89,5.11,57.84,9489
1,34.53,3.82,1.37,0.144,50,117,94.88,94.88,5.12,36.46,9488
1,32.5,4.1,1.03,0.146,64,115,94.87,94.87,5.13,37.5,9487
1,32.61,3.79,1.39,0.124,58,114,94.86,94.86,5.14,37.82,9486
1,25.08,3.06,1.61,0.125,50,115,94.85,94.85,5.15,31.74,9485
1,24.53,3.79,1.61,0.064,58,129,94.84,94.84,5.16,32.44,9484
1,24.21,3.66,1.12,0.083,64,112,94.83,94.83,5.17,43.62,9483
1,29.24,3.55,1.41,0.07,54,128,94.82,94.82,5.18,34.91,9482
1,21.01,4.02,1.57,0.105,57,127,94.81,94.81,5.19,44.98,9481
1,39.0,3.46,1.08,0.121,55,119,94.8,94.8,5.2,39.16,9480
1,25.71,3.85,1.56,0.139,62,118,94.79,94.79,5.21,31.05,9479
1,38.01,3.17,1.79,0.115,56,117,94.78,94.78,5.22,45.55,9478
1,23.63,3.11,1.06,0.053,50,116,94.77,94.77,5.23,54.46,9477
1,26.2,3.44,1.95,0.092,62,111,94.76,94.76,5.24,30.57,9476
1,27.67,3.16,1.92,0.135,56,115,94.75,94.75,5.25,48.38,9475
1,22.69,3.06,1.42,0.137,53,118,94.74,94.74,5.26,43.6,9474
1,36.04,3.36,1.35,0.086,51,129,94.73,94.73,5.27,41.88,9473
1,26.19,3.63,1.19,0.129,53,111,94.72,94.72,5.28,34.34,9472
1,24.02,3.66,1.6,0.068,54,124,94.71,94.71,5.29,37.0,9471
1,25.03,3.76,1.48,0.103,50,123,94.7,94.7,5.3,44.26,9470
1,27.88,3.75,1.73,0.136,51,118,94.69,94.69,5.31,30.26,9469
1,31.56,3.32,1.27,0.144,65,125,94.68,94.68,5.32,33.01,9468
1,28.66,3.48,1.22,0.122,50,117,94.67,94.67,5.33,31.11,9467
1,39.05,3.1,1.68,0.052,56,115,94.66,94.66,5.34,31.37,9466
1,38.69,3.52,1.83,0.063,50,119,94.65,94.65,5.35,48.88,9465
1,27.78,3.02,1.52,0.084,65,111,94.64,94.64,5.36,31.65,9464
1,36.64,4.1,1.89,0.128,68,113,94.63,94.63,5.37,38.17,9463
1,23.98,3.68,1.63,0.071,58,125,94.62,94.62,5.38,59.3,9462
1,37.0,3.77,1.02,0.089,66,123,94.61,94.61,5.39,54.02,9461
1,26.31,3.12,1.31,0.119,67,123,94.6,94.6,5.4,53.02,9460
1,27.05,3.17,1.27,0.135,53,123,94.59,94.59,5.41,38.05,9459
1,27.9,3.56,1.34,0.134,58,123,94.58,94.58,5.42,57.0,9458
1,33.07,3.93,1.73,0.128,65,124,94.57,94.57,5.43,46.42,9457
1,29.0,3.39,1.5,0.065,66,128,94.56,94.56,5.44,44.46,9456
1,36.09,3.87,1.55,0.09,58,125,94.55,94.55,5.45,45.38,9455
1,27.81,4.13,1.39,0.122,50,123,94.54,94.54,5.46,31.67,9454
1,26.22,4.0,1.89,0.129,55,112,94.53,94.53,5.47,39.41,9453
1,37.4,3.58,1.88,0.141,56,114,94.52,94.52,5.48,38.22,9452
1,34.05,4.17,1.68,0.053,52,115,94.51,94.51,5.49,54.61,9451
1,36.1,3.75,1.24,0.097,57,120,94.5,94.5,5.5,48.95,9450
1,24.1,3.18,1.37,0.102,52,112,94.49,94.49,5.51,35.96,9449
1,35.54,3.61,1.49,0.141,51,126,94.48,94.48,5.52,57.19,9448
1,29.24,3.73,1.57,0.062,58,112,94.47,94.47,5.53,46.32,9447
1,20.28,3.2,1.01,0.084,64,125,94.46,94.46,5.54,36.17,9446
1,30.8,3.06,1.85,0.091,51,130,94.45,94.45,5.55,42.12,9445
1,37.04,3.19,1.59,0.11,56,130,94.44,94.44,5.56,35.33,9444
1,20.05,3.23,1.21,0.058,65,123,94.43,94.43,5.57,59.21,9443
1,31.36,3.91,1.24,0.065,57,124,94.42,94.42,5.58,49.76,9442
1,39.97,3.46,1.71,0.08,52,121,94.41,94.41,5.59,54.12,9441
1,31.11,3.09,1.64,0.104,66,118,94.4,94.4,5.6,43.97,9440
1,25.73,3.25,1.29,0.126,68,128,94.39,94.39,5.61,47.24,9439
1,36.1,3.39,1.55,0.118,70,125,94.38,94.38,5.62,41.48,9438
1,36.91,3.75,1.26,0.128,50,115,94.37,94.37,5.63,47.56,9437
1,30.25,3.64,1.43,0.051,67,113,94.36,94.36,5.64,36.97,9436
1,33.39,3.98,1.21,0.067,59,121,94.35,94.35,5.65,50.38,9435
1,36.49,3.12,1.67,0.086,58,129,94.34,94.34,5.66,57.19,9434
1,32.37,3.51,1.22,0.122,67,113,94.33,94.33,5.67,41.64,9433
1,23.97,3.89,1.68,0.099,60,129,94.32,94.32,5.68,37.73,9432
1,35.48,3.94,1.45,0.08,63,110,94.31,94.31,5.69,48.48,9431
1,20.56,3.61,1.08,0.071,69,125,94.3,94.3,5.7,33.97,9430
1,22.5,3.32,1.59,0.133,68,123,94.29,94.29,5.71,48.62,9429
1,25.55,3.28,1.56,0.108,67,113,94.28,94.28,5.72,37.37,9428
1,21.16,3.91,1.82,0.088,51,113,94.27,94.27,5.73,37.47,9427
1,34.58,3.5,1.69,0.081,65,118,94.26,94.26,5.74,34.19,9426
1,36.08,3.72,1.59,0.116,59,124,94.25,94.25,5.75,32.16,9425
1,34.27,3.28,1.93,0.138,57,126,94.24,94.24,5.76,33.81,9424
1,27.45,3.5,1.7,0.073,53,129,94.23,94.23,5.77,36.05,9423
1,24.83,3.9,1.15,0.124,67,110,94.22,94.22,5.78,44.39,9422
1,39.09,3.07,1.33,0.137,51,124,94.21,94.21,5.79,34.46,9421
1,33.57,3.12,1.63,0.124,55,122,94.2,94.2,5.8,58.1,9420
1,20.28,3.48,1.91,0.137,61,122,94.19,94.19,5.81,48.31,9419
1,27.74,3.66,1.69,0.115,59,116,94.18,94.18,5.82,49.43,9418
1,30.02,3.55,1.57,0.073,56,128,94.17,94.17,5.83,51.8,9417
1,25.5,3.56,1.65,0.139,65,119,94.16,94.16,5.84,59.08,9416
1,35.08,4.13,1.13,0.133,51,113,94.15,94.15,5.85,34.29,9415
1,35.4,3.34,1.49,0.093,51,120,94.14,94.14,5.86,54.85,9414
1,20.16,3.51,1.87,0.11,70,127,94.13,94.13,5.87,48.14,9413
1,34.27,3.75,1.6,0.05,50,126,94.12,94.12,5.88,51.14,9412
1,36.49,3.58,1.37,0.093,60,113,94.11,94.11,5.89,32.7,9411
1,29.5,3.95,1.89,0.055,59,113,94.1,94.1,5.9,47.89,9410
1,26.25,3.06,1.01,0.072,69,124,94.09,94.09,5.91,56.43,9409
1,30.57,3.02,1.61,0.127,68,127,94.08,94.08,5.92,39.4,9408
1,38.85,3.96,1.65,0.105,55,115,94.07,94.07,5.93,43.8,9407
1,37.2,3.39,1.63,0.12,60,114,94.06,94.06,5.94,45.72,9406
1,30.61,3.2,1.52,0.068,58,124,94.05,94.05,5.95,41.62,9405
1,39.54,3.06,1.94,0.065,64,117,94.04,94.04,5.96,47.97,9404
1,27.46,3.36,1.43,0.142,67,116,94.03,94.03,5.97,49.79,9403
1,36.83,3.43,1.5,0.058,61,111,94.02,94.02,5.98,51.24,9402
1,31.51,3.79,1.03,0.147,69,121,94.01,94.01,5.99,52.09,9401
1,24.54,4.04,1.16,0.149,54,115,94.0,94.0,6.0,38.02,9400
1,25.95,3.9,1.32,0.09,70,117,93.99,93.99,6.01,53.14,9399
1,37.2,3.08,1.99,0.056,55,110,93.98,93.98,6.02,51.87,9398
1,23.19,3.75,1.08,0.128,67,130,93.97,93.97,6.03,57.88,9397
1,21.88,3.05,1.11,0.143,50,110,93.96,93.96,6.04,32.67,9396
1,31.9,3.76,1.99,0.118,54,124,93.95,93.95,6.05,57.88,9395
1,23.77,4.0,1.35,0.13,50,117,93.94,93.94,6.06,55.67,9394
1,36.84,3.2,1.93,0.15,59,123,93.93,93.93,6.07,56.99,9393
1,38.63,3.58,1.02,0.072,59,113,93.92,93.92,6.08,38.24,9392
1,31.93,3.52,1.69,0.144,58,111,93.91,93.91,6.09,33.35,9391
1,36.63,3.36,1.16,0.138,50,123,93.9,93.9,6.1,54.79,9390
1,24.64,3.02,1.53,0.074,50,111,93.89,93.89,6.11,35.0,9389
1,37.92,4.06,1.94,0.104,69,119,93.88,93.88,6.12,36.43,9388
1,36.67,3.91,1.96,0.133,53,110,93.87,93.87,6.13,35.02,9387
1,33.93,3.97,1.75,0.136,55,127,93.86,93.86,6.14,49.25,9386
1,33.84,4.16,1.3,0.144,69,130,93.85,93.85,6.15,35.9,9385
1,29.51,3.95,1.63,0.091,59,120,93.84,93.84,6.16,43.39,9384
1,32.38,3.43,1.78,0.098,62,121,93.83,93.83,6.17,57.62,9383
1,36.31,4.0,1.73,0.109,54,126,93.82,93.82,6.18,33.9,9382
1,29.61,3.51,1.23,0.108,63,130,93.81,93.81,6.19,49.95,9381
1,30.79,3.0,1.05,0.094,50,116,93.8,93.8,6.2,52.46,9380
1,32.68,3.62,1.38,0.103,70,116,93.79,93.79,6.21,37.57,9379
1,20.8,3.83,1.39,0.09,53,129,93.78,93.78,6.22,44.65,9378
1,28.96,3.0,1.26,0.108,69,120,93.77,93.77,6.23,35.21,9377
1,22.89,4.02,1.16,0.083,53,124,93.76,93.76,6.24,30.77,9376
1,24.51,3.37,1.31,0.064,55,111,93.75,93.75,6.25,54.28,9375
1,26.59,3.85,1.05,0.092,65,127,93.74,93.74,6.26,55.92,9374
1,37.0,3.33,1.98,0.12,54,124,93.73,93.73,6.27,37.57,9373
1,23.87,3.55,1.04,0.073,57,123,93.72,93.72,6.28,38.05,9372
1,38.07,4.18,1.69,0.107,68,118,93.71,93.71,6.29,54.32,9371
1,27.89,3.13,1.86,0.076,61,110,93.7,93.7,6.3,59.1,9370
1,28.73,3.71,1.32,0.14,70,117,93.69,93.69,6.31,34.44,9369
1,26.52,3.62,1.22,0.1,66,110,93.68,93.68,6.32,54.77,9368
1,36.75,3.48,1.38,0.147,57,129,93.67,93.67,6.33,59.72,9367
1,20.49,3.19,1.99,0.059,66,129,93.66,93.66,6.34,53.1,9366
1,27.12,3.11,1.46,0.074,55,116,93.65,93.65,6.35,31.69,9365
1,37.64,3.13,1.18,0.137,52,111,93.64,93.64,6.36,53.92,9364
1,36.19,3.13,1.57,0.144,56,117,93.63,93.63,6.37,34.28,9363
1,35.05,3.18,1.19,0.079,68,120,93.62,93.62,6.38,40.69,9362
1,39.36,3.07,1.79,0.099,52,123,93.61,93.61,6.39,50.16,9361
1,26.2,3.38,1.17,0.073,58,121,93.6,93.6,6.4,54.0,9360
1,28.52,3.8,1.78,0.09,68,119,93.59,93.59,6.41,56.17,9359
1,35.96,3.23,1.92,0.133,62,123,93.58,93.58,6.42,37.13,9358
1,24.61,3.89,1.29,0.087,52,120,93.57,93.57,6.43,45.96,9357
1,23.22,3.61,1.03,0.092,69,129,93.56,93.56,6.44,41.12,9356
1,33.13,3.4,1.9,0.111,57,120,93.55,93.55,6.45,37.2,9355
1,29.66,3.11,1.87,0.079,57,119,93.54,93.54,6.46,41.17,9354
1,34.42,3.52,1.06,0.064,57,111,93.53,93.53,6.47,30.8,9353
1,38.14,3.22,1.68,0.072,60,128,93.52,93.52,6.48,42.22,9352
1,34.49,4.07,1.82,0.094,55,120,93.51,93.51,6.49,36.84,9351
1,31.26,4.04,1.07,0.133,60,115,93.5,93.5,6.5,35.56,9350
1,32.97,3.52,1.31,0.114,60,120,93.49,93.49,6.51,49.87,9349
1,27.79,3.44,1.78,0.077,70,121,93.48,93.48,6.52,57.41,9348
1,20.6,3.67,1.42,0.083,59,111,93.47,93.47,6.53,59.27,9347
1,21.27,3.44,1.72,0.106,51,127,93.46,93.46,6.54,38.55,9346
1,35.34,3.64,1.95,0.05,69,117,93.45,93.45,6.55,53.46,9345
1,34.29,4.19,1.32,0.099,55,112,93.44,93.44,6.56,38.43,9344
1,32.08,4.19,1.57,0.094,58,116,93.43,93.43,6.57,59.56,9343
1,24.33,3.87,2.0,0.139,58,122,93.42,93.42,6.58,47.11,9342
1,39.91,3.87,1.01,0.115,53,117,93.41,93.41,6.59,44.3,9341
1,28.91,3.04,1.8,0.093,56,118,93.4,93.4,6.6,31.98,9340
1,30.26,4.02,1.3,0.065,63,113,93.39,93.39,6.61,42.17,9339
1,21.8,3.08,1.73,0.097,53,128,93.38,93.38,6.62,34.02,9338
1,31.87,3.74,1.02,0.105,63,110,93.37,93.37,6.63,40.55,9337
1,31.64,3.98,1.9,0.08,62,130,93.36,93.36,6.64,49.4,9336
1,33.43,3.39,1.1,0.071,64,111,93.35,93.35,6.65,55.54,9335
1,33.7,3.04,1.5,0.14,66,116,93.34,93.34,6.66,41.85,9334
1,33.14,3.8,1.57,0.101,50,127,93.33,93.33,6.67,39.1,9333
1,25.24,3.08,1.45,0.117,66,130,93.32,93.32,6.68,49.39,9332
1,30.74,3.46,1.13,0.067,55,119,93.31,93.31,6.69,59.68,9331
1,22.84,3.95,1.16,0.086,70,111,93.3,93.3,6.7,41.76,9330
1,20.96,3.53,1.02,0.134,55,127,93.29,93.29,6.71,56.49,9329
1,31.66,3.13,1.66,0.055,62,110,93.28,93.28,6.72,55.19,9328
1,33.84,3.47,1.97,0.117,54,114,93.27,93.27,6.73,44.28,9327
1,39.54,3.52,1.22,0.139,50,125,93.26,93.26,6.74,42.13,9326
1,38.94,3.75,1.27,0.14,69,128,93.25,93.25,6.75,49.63,9325
1,33.02,3.46,1.73,0.132,70,126,93.24,93.24,6.76,34.94,9324
1,22.25,4.16,1.68,0.15,60,124,93.23,93.23,6.77,58.54,9323
